Hotel Name,Rating,Title,Text,Reply
Element Miami International Airport,3,"Fair, nomore","The hotel is quite deserted, very basic in amenities, offers very basic breakfast, offers no places to hang around, small pool. Our room though was large, clean, and very comfortable. No places to eat close to the hotel. It's own restaurant is less than mediocre.","Thank you for your feedback. We consistently strive to ensure that our guests' needs and expectations are met and regret that we have let you down. We will review your comments with our team so we may further improve upon the services we offer. Thank you for reaching out to us, and we hope to regain your trust so we can welcome you back to our hotel in the future. Thank you again for your review!  Regards,   Juan Rivera Director of Sales  juan.rivera@elementmiamiairport.com"
Element Miami International Airport,4,Comfy Stays,"We got the 3rd floor room. Really like the room since we just came back from airbnb in the Bahamas. They offer free drinks at 4PM - 7 PM when we were there, and break feast in the morning at lobby also. Do note that there is no restaurant near by so you might need to take an uber or lyft to grab a bit to eat unless you want deliver. Also no walking distant of 7/11, Walmart, CVS etc. However you are really close to the train station, which you can take direct to the beach or DT. Good price for the stay, and shuttle every hour. Would go stay again.","Thank you for sharing your experience regarding your recent stay at Element Miami International Airport. It is our ultimate goal to provide impeccable service and we strive to provide a great experience for each guest. We are delighted you enjoyed your stay and our great amenities albeit the limited dining options around the property. We look forward to welcoming you back to Element Miami International Airport so please feel free to reach out to me if you are ever back in town. Thank you again for your review!  Regards,   Juan Rivera Director of Sales  juan.rivera@elementmiamiairport.com"
Element Miami International Airport,4,Comfortable and convenient stopover.,"Good room and free shuttle for the short journey from the airport. We arrived from after 8pm and decided not to pick up a hire car until the next morning. Hotel has good facilities, bar, complimentary breakfast. We left the cases in the morning and walked (10 mins) to the car hire centre.","Thank you for your review! We are delighted to hear that you enjoyed many aspects of the hotel during your stay. From our transportation service and convenient location to our accommodations and the amenities that we provide, we are pleased you enjoyed all of it. We look forward to welcoming you back to Element Miami International Airport so please feel free to reach out to me if you are ever back in town. Thank you again for your review!  Regards,   Juan Rivera Director of Sales  juan.rivera@elementmiamiairport.com"
Element Miami International Airport,4,"Not posh, but still first class","Nice surprise, good hotel overall. Stephanie at the Front Desk is stunning and Emilio is the perfect shuttle driver.  Very convenient location, easy to UBER to the beach or downtown. Great shuttle, free breakfast. It's all good. Given the chance I'd stay there again. ","Thank you for your review of your recent stay here. We are thrilled that you had a pleasant experience, and enjoyed our services enough so that you would return. I will personally pass along your compliments to Stephania and Emilio. We look forward to welcoming you back to Element Miami International Airport so please feel free to reach out to me if you are ever back in town. Thank you again for your review!  Regards,   Juan Rivera Director of Sales  juan.rivera@elementmiamiairport.com"
Element Miami International Airport,4,Hotel stay was comfortable,Unplanned stay in Miami.  Our plane got in late so we missed our connecting flight.  American Airlines gave us a voucher to stay here.   The room was spacious.  The bed very comfortable.  I sometimes could hear planes taking off from my room.  My friend I was traveling with was in another room so he couldn't hear the planes from his room.  The restaurant/bar served cafe' type of food and it was delicious.,"Missing a connecting flight could be exceedingly frustrating. It is wonderful to hear that while you are dealing with a frustrating situation, you still managed to enjoy our spacious room, comfortable bed, and delicious food. We look forward to welcoming you back the next time you are in Miami.  Regards,   Juan Rivera Director of Sales Juan.Rivera@ElementMiamiAirport.com"
Element Miami International Airport,5,Over and Beyond Amazing service!,"Firstly, Thank you to the New GM! (More on that in a few)  The staff is really, Really Friendly! They treat you like house guests! They'll chat, but not too much. They'll make sure you're comfy, but don't hover. And the GM is present, in the Lobby (Very Accessible and observing everything) during Breakfast.   We had the largest room available (so our 1 ½ year old would have room to roam).  It was a great stay!  I'm a stickler for clean floors, and I have NO Complaints! We had toys everywhere! And I wasn't bugging out about the cleanliness of the room.   The kitchens are really full-size. And actually have all of the pots, pans, plates & flatware needed for 4. I appreciated the thoughtfulness.   - Keep in mind the sink is a bit smaller, and the stove is a bit smaller as well.   -","We greatly appreciate your detailed comments about our hotel. All of us at Element Miami International Airport are grateful to learn how much you enjoyed your recent stay including our accommodations, unique amenities, breakfast offerings and pool area.  I will personally share your compliments with our General Manager. Please think of us again the next time you visit Miami. We look forward to welcoming you back to Element so please feel free to reach out to me if you are ever back in town. Thank you again for your review!  Regards,   Juan Rivera Director of Sales  juan.rivera@elementmiamiairport.com"
Element Miami International Airport,4,Pleasant surprise ,Stayed here 1 night. Was surprised by the hotel and value. Breakfast is included and the location is very close to the airport. I took an Uber for about $7. Hotel is clean and the staff are very friendly. The rooms are spacious and clean. ,"Thank you for taking the time to let us know about your recent stay at Element Miami Airport.  Our staff is dedicated to providing thoughtful service for all of our guests and your account precisely describes who we strive to be for our guests.  We look forward to welcoming you back to Element Miami International Airport so please feel free to reach out to me if you are ever back in town. Thank you again for your review!  Regards,   Juan Rivera Director of Sales  juan.rivera@elementmiamiairport.com"
Element Miami International Airport,5,"Convenient, clean, comfortable","The bed was the best so comfortable and sheets were so soft. Too bad its proximity to the airport means you hear flights taking off and trains honking their horns in the morning. I liked the happy hour free cheese and crackers and free wine and beer. They were very generous with their beer, so thanks! The free breakfast was also a good add-on and they had a variety of hot and cold foods. Only negative I have to say is that they charge $18/night for parking there (ouch!).","Thank you for your wonderful compliments of Element Miami International Airport.  It always delights us to hear about a guest's positive experience. So great was your visit, that our proximity to the airport and our parking charge, did not stop you from providing our Element with a perfect score. We look forward to welcoming you back to Element Miami International Airport so please feel free to reach out to me if you are ever back in town. Thank you again for your review!  Regards,   Juan Rivera Director of Sales  juan.rivera@elementmiamiairport.com"
Element Miami International Airport,3,"New and modern, extra charge for parking","Hotel looks new and very modern.  Very nice room.  Don't be fooled by the cheap rate.  They will hit you for $18 per night for parking!  Picked this hotel because they have an electric car charger.  But it turns out they only have one and the charge rate is so slow my car will not be nearly fully charged by the morning.  I feel like they misrepresented the price and the charger and I will not be back.  BTW, their website does not allow reviews.  I guess this is the new way companies are dealing with unhappy customers.","Thank you for taking the time to share your feedback. We regret you were not made aware of our parking charge prior to your arrival. Our parking rate is noted on our hotel website. It is not our intention to 'fool' our valuable guests. I also tried to write a review on the before mentioned website and was able to do so. We want to hear from customers that are unsatisfied, as that allows us the chance to improve our service. We hope to have the chance to welcome you back so we may win you over completely. Thank you again for your review!  Regards,   Juan Rivera Director of Sales  juan.rivera@elementmiamiairport.com"
Element Miami International Airport,4,Great business hotel,"Element Miami airport is a great business/pleasure hotel for the price. Usually you can find it in the low to mids US$100 and the breakfast is great. Close to the airport and a free bus to Dolphin Mall makes it easier to get around.  Hotel is new and clean, it can be crowded at times but good value for your $$","We're excited to read you had a wonderful experience and that you enjoyed your stay at Element Miami International Airport.  It was our pleasure to provide the comfort and service you needed for this visit to the area. Just to clarify for future guests; the Dolphin Mall shuttle is not free. We do provide free transportation to and from the Miami International Airport. We look forward to welcoming you back to Element Miami International Airport so please feel free to reach out to me if you are ever back in town. Thank you again for your review!  Regards,   Juan Rivera Director of Sales  juan.rivera@elementmiamiairport.com"
Element Miami International Airport,5,"Clean, Modern, Convenient","I come to Miami at least once a year and tend to stay here.  Close to the airport, centrally located for me to visit customers all over the Miami area, nice big rooms.  A nice touch having complimentary breakfast, as well as happy hour.  Pleasant staff.  Exercise room and pool are available.    Downsides would be it's in an industrial part of town.  Wont be walking outside the compound.  Also, if you dont like to eat at the hotel, you have to drive out to some place or order take out.  Also, airplanes flying overhead through the day and night.  These things dont bother me so I stay here.","Thank you for your wonderful five-star review!  We are grateful you took the time to share how much you enjoyed your stay and our amenities.  It was nice to read the comfort and convenience of our hotel, along with our fresh breakfast options makes your annual visit enjoyable.  We look forward to see you back at the Element Miami International Airport so please feel free to reach out to me if you are ever back in town. Thank you again for your review!  Regards,   Juan Rivera Director of Sales  juan.rivera@elementmiamiairport.com"
Element Miami International Airport,5,Great place to stay,This is a great place to stay from the front desk to house keeping those serving  was just  excellent thank you for making my stay like being at home thank you thank you thank you. There are a couple of people in house keeping i want I you to know that you guys are very professional and helpful. Just a great staff. Once again thank you so much for everything.,"Thank you for your five-star review.  It makes us happy to know that we have provided you with a stay that exceeded your expectations. It is wonderful that you were able to have a great experience with our staff. I will personally share your words with the front desk and housekeeping team. We look forward to welcoming you back to Element Miami International Airport so please feel free to reach out to me if you are ever back in town. Thank you again for your review!  Regards,   Juan Rivera Director of Sales  juan.rivera@elementmiamiairport.com"
Element Miami International Airport,4,"One step from the MIA, very nice and comfortable","Excellent location near the airport, ideal for a short stay while travelling, nice and modern installations, with a good breakfast buffet, the rooms are very comfortable with a well equipped kitchenette, and the staff very friendly!","What a great review!  It is exciting to read comments like yours as this is the experience we strive to deliver all of our guests.  We are thrilled you found our location ideal for your needs! We look forward to welcoming you back to Element Miami International Airport so please feel free to reach out to me if you are ever back in town. Thank you again for your review!  Regards,   Juan Rivera Director of Sales  juan.rivera@elementmiamiairport.com"
Element Miami International Airport,3,A good place overall,"I would give 7 out of 10, is not bad but having stayed at other element properties this one is well below element standards. Rooms are ok  but I saw a little worn out doors and disrepairs, still not bad, is a good hotel but not outstanding compared to its other sister properties. The rooms come with a safe, frigobar, free wifi and a  small kitchenette, I would not cook there at all. Happy hour offered Mondays trough Fridays  is free but the  quality is not great at all, (yes I know is feee but at the Element DFW  the same happy hour concept was also free and outstanding) mind as  well skip it for the very nice pool and beware that for reasons that still can't  understand  parking does not come for free, at $20.00 dollars per day is a complete ripoff, with this being said your ","Thank you for taking the time to reach out and let us know about your recent experience, as your feedback is invaluable to us.  We are committed to delivering the highest level of service to our guests and were disappointed to hear that there were a few things during your stay that were amiss.  We hope that you will join us again at Element Miami International Airport for a stay to exceed all expectations. Please feel free to reach out to me if you are ever back in town. Thank you again for your review!  Regards,   Juan Rivera Director of Sales  juan.rivera@elementmiamiairport.com"
Element Miami International Airport,4,Good Solid Airport Hotel,"Pros:  excellent staff from front desk (Stephania and Hassell) to Housekeeping, very helpful, professional, great staff.  Airport shuttle every 30 minutes, plus shuttle to area restaurants and stores, free of charge.  Easy access to metro rail and rental car center  Local Miami cafeteria food walking distance, otherwise best to use shuttle or alt transport.  Breakfast buffet is OK, most nights free reception with finger food and beer/wine.    Basic kitchen in room for light duty cooking for those on extended stays  Laundry facilities are excellent, secure room with ample supply of washers and dryers   Decent Gym   Con: and really only one, rooms need additional soundproofing, hotel did good job on ground floor, but rooms allow noise from airport take off and landings, hotel is","Thank you for your detailed insight regarding your recent stay.  An overall great stay is what we want our guests to experience! We are glad we could provide you with a satisfactory visit and you were able to take advantage of some of our amenities during your time with us. We extend our apologies for the inconvenience you faced due to the lack of sound mitigation.  We are pleased to know that this did not dissuade from your overall positive experience.  We hope that you will join us again at Element Miami International Airport for a stay to exceed all expectations. Please feel free to reach out to me if you are ever back in town. Thank you again for your review!  Regards,   Juan Rivera Director of Sales  juan.rivera@elementmiamiairport.com"
Element Miami International Airport,4,"Clean, spacious room. Attentive staff at front desk and restaurant.","Check-in was efficient. We arrived 30 minutes before happy hour ended but there was no food and no choice of beverage--quite disappointing as several other guests were enjoying what had been previously offered and the problem could have easily been fixed. The room was spacious and clean. Excellent accommodation, especially kitchen. Dinner menu in restaurant was very good. Wait staff was excellent--Rafaela was prompt, friendly and professional! Made out dining experience 5 stars. Free shuttle to airport was prompt, spacious and comfortable. Another plus is that their convenience store has items that are reasonably-priced.","While we are happy that you had an overall positive experience here at Element Miami International Airport, we are disappointed to learn you had an issue with our evening reception. Your input will assist us in improving the service we provide our wonderful guests. Your comments here will be taken to our management team for review as well. I will share your kind words with our staff. We look forward to welcoming you back to Element Miami International Airport so please feel free to reach out to me if you are ever back in town. Thank you again for your review!  Regards,   Juan Rivera Director of Sales  juan.rivera@elementmiamiairport.com"
Element Miami International Airport,5,A true sample of excellent hospitality!,"Nice Hotel with easy access. This place was worth staying, nice rooms.  The  reception personnel were very helpful with a great attitude thanks to Hassell, Stefania, Abby, Yamil and Bensen. Amazing Experience.","We love that you were so well impressed with our associates' service here at Element Miami International Airport.  Thank you very much! It's humbling to receive such high praise. A happy guest is our ultimate goal, so it's great to hear that you so enjoyed your stay with us.  I will share your kind words with Hassell, Stefania, Abby, Yamil and Bensen. We look forward to welcoming you back to Element Miami International Airport so please feel free to reach out to me if you are ever back in town. Thank you again for your review!  Regards,   Juan Rivera Director of Sales  juan.rivera@elementmiamiairport.com"
Element Miami International Airport,5,Feels like Home!,"We knew of this hotel thanks to my brother Rafael Vales. This is our third time here, but this is not a vacation, business or flight delay stay. We had to evacuate our island, Puerto Rico, and thank God we choose to stay here while we get back. In this critical time of change and uncertainty, it is important to us keep our environment, and our pet, as comfortable and stress-free as possible. Everyone here treat us with empathy and affection beyond their duties. We already knew of the excellent quality, cleanness and comfort of the rooms as well as the great facilities and amenities this hotel brings, but the human warmth we are receiving is priceless. We thank everyone here, but we specially want to recognize the manager Yamil Montes de Oca, Bensen Belfort and the reception","What a beautiful review. Thank you for sharing those kind words. We know all too well how badly hurricane Maria left the island of Puerto Rico. Many of our staff were born or have family on the island. We are happy you were able to make it out okay and hope everyone in your family is safe as well. I will share your kind words with our staff. We look forward to welcoming you back to Element Miami International Airport so please feel free to reach out to me if you are ever back in town. Thank you again for your review!  Regards,   Juan Rivera Director of Sales  juan.rivera@elementmiamiairport.com"
Element Miami International Airport,5,Above for a budget hotel ,Great rooms. lots of choices for your breakfast and very tasty and great coffee. Very close to the airport.  The staff was very friendly. If you want to grab something to eat you will not find restaurants within walking distance.   Good: convenience and free shuttle to the airport. Bad: you may hear the airplanes taking off or landing (overhead). ,"Thank you for taking the time to let us know about your recent stay at Element Miami Airport. We are delighted you found our hotel to be a great place to stay! It was certainly a pleasure to accommodate you. We look forward to welcoming you back to Element Miami International Airport so please feel free to reach out to me if you are ever back in town. Thank you again for your review!  Regards,   Juan Rivera Director of Sales  juan.rivera@elementmiamiairport.com"
Element Miami International Airport,4,Airline Crew,"Great hotel. Rooms are wonderful with kitchen and refrigerator.  Staff is excellent especially our happy hour bartender "" Rafaela "".  Complimentary breakfast is average...  Coffee is great. Airport Shuttle, local shuttle available for near attractions and shopping. ","Thank you for taking the time to let us know about your recent stay at Element Miami Airport. We are happy you found our rooms wonderful. I personally shared your review with Rafaela and thank her for the great job she is doing. We look forward to welcoming you back to Element Miami International Airport so please feel free to reach out to me if you are ever back in town. Thank you again for your review!  Regards,   Juan Rivera Director of Sales  juan.rivera@elementmiamiairport.com"
Element Miami International Airport,5,Nice!,"Stayed here for a quick overnight while in Miami. Hotel was in a back road so it can be a little difficult to find.  Lobby was really nice, hallways were a little dark but rooms were nice!! It was my first time staying at an Element Hotel so I liked the amenities. Beds were comfortable and everything else was great!","Thank you for your five-star review.  It makes us happy to know that we have provided you with a stay that exceeded your expectations. We look forward to welcoming you back to Element Miami International Airport.  Regards,  Juan Rivera Director of Sales Juan.Rivera@ElementMiamiAirport.com"
Element Miami International Airport,5,Still Fabulous and the reception Desk is not the exception!,"Love every single stay on this hotel, the personnel and the atmosphere is so nice and pure no BS just great treatment from the whole staff from the waiters at the restaurant to the cleaning ladies & gents everyone is just fantastic","One of the best compliments that we can receive is a repeat guest! Your loyalty is truly appreciated, as well as the kind words that you've shared for our services here at the Element Miami International Airport. We are happy to hear that our hotel continues to impress you and we hope you will return to your home away from home sometime in the near future.  Regards,  Juan Rivera Director of Sales Juan.Rivera@ElementMiamiAirport.com"
Element Miami International Airport,4,Superb minus the alcohol licence,"Decided to stay here for 2 nights prior to travelling up to Orlando. Arrived from U.K. Took a bit of time from leaving the airport to finding the shuttle despite emailing flight etc we were on and getting no reply. Got the shuttle (black bus) and check in was swift. Endless supply of fresh water tea and coffee in reception and this was a bright and airy environment. We were allocated 526 view towards down town Miami and a garage close by.  The room was perfect, good size of bathroom. Very comfy bed. Well stocked kitchen area. Breakfast was plentiful. Basic but cereal fruit, hot items, selection of juices and bread bagels etc. The location is pretty remote so be prepared to eat in. Food ok pizza and wings $40 including tip. Was looking forwArd to a beer but was informed NO","We couldn't help but smile while reading your review. It is wonderful to hear that you were so impressed with your room and all the amenities that we offer! Our new management company is working diligently obtaining our alcohol license. We look forward to welcoming you back the next time you are in Miami.  Regards,   Juan Rivera Director of Sales Juan.Rivera@ElementMiamiAirport.com"
Element Miami International Airport,3,Accounting Customer Service,"The company I work for had a guest stay at this property in September. The guest was charged for charges we were covering, so I called to get the charges corrected. We sent email requests and left voicemail's for accounting multiple times and I have yet to receive a phone call from accounting. Unfortunately, it took about 4 weeks to speak to someone about the issue and hopefully it gets done ASAP.","Thank you for sharing your comments with us. I will share your feedback with the department mentioned in your review. Please feel free to reach out to me directly to ensure your matter is resolved. You can contact me directly at juan.rivera@elementmiamiairport.com. Thank you again, and I hope we welcome your company's guest back to the Element Miami International Airport again soon."
Element Miami International Airport,3,"Good gym, close to airport. Wifi needs improvement","I recently stayed here for a quick business trip. The hotel is easy to get too. The rooms are nice, but the wifi was very poor and the cable kept going out. The best part of the hotel is the gym.  Clean, spacious and newer equipment.  ","Thank you for taking the time to let us know about your recent stay at Element Miami Airport. While we were pleased to learn that you enjoyed our rooms and gym, we cannot help but feel disappointed that you felt some aspects of your stay were lacking. I will share your feedback with our engineering team and ensure internet connectivity is working flawlessly throughout the hotel. We thank you again for your review and would love to welcome you back soon!"
Element Miami International Airport,2,Starwood this is not your finest,Single night stay. I have been a loyal Starwood guest for many years. This is NOT your finest property.   The room was as I would expect - clean  However the restaurant was awful. I was told all sandwiches are precooked - so I had to have a burger that was well done. The patty itself was nothing more than a Sam's club frozen disk.  It was certainly not a beef steak burger as advertised. I asked about soup and grilled cheese with a side of fries and was told I would have to pay an extra $7 for a side of fries!!!!!  To top it off the bar was not able to serve alcohol. This is something that I should have been told at check in. Had I know the above I would have made alternative arrangements for dining.   I hope that my breakfast experience is better. As so far this has been,"Thank you for sharing your insight. While we are pleased that you enjoyed your clean guest room accommodations, we were disappointed to hear that you did not have a completely satisfying experience during your time with us. Please know that your comments will be addressed with our team to ensure we are on top of our game. We thank you again for your review and it is our hope that you will give our hotel another opportunity to impress you in the future."
Element Miami International Airport,5,A good option; slightly isolated location ,"The hotel works well - rooms are comfortable and well appointed.  Simple yet effective.  Beds are comfortable, internet is fast and effective. Public areas are open and the restaurant works well with simple, healthy options. Service was great all around. Location is very close to the airport, but slightly isolated with nothing within walking distance. ","We appreciate your review of your recent stay at Element Miami International Airport.  I am happy you enjoyed our hotel amenities and had an excellent visit overall.  We look forward to welcoming you back the next time you are in Miami.  Regards,  Juan Rivera Director of Sales Juan.Rivera@ElementMiamiAirport.com"
Element Miami International Airport,4,Imagine my surprise to find myself unexpectedly spending the night in miami,"However finding the Element was a nice surprise.  as you can tell a few hundred of us coming from Europe had a missed connection resulting in a night in Miami.  the staff was quite lovely getting us to the hotel, settled, fed and the next morning carting us off to the airport at 0400.","Thank you for your review of your recent stay here.  We are thrilled that you had a pleasant experience, and enjoyed our services.  I will certainly pass along your compliments to our staff.  We look ahead to your next stay with us here at Element Miami International Airport.  Regards,  Juan Rivera Director of Sales Juan.Rivera@ElementMiamiAirport.com"
Element Miami International Airport,4,A  fabulous place for everyone,"While getting to hotel I was bit skeptical. The round and the surrounding is not the best in Miami. The building itself doesn't really stand out from the outside. Also, when I learned about the parking cost $17 per day, I wasn't thrilled. However, that is Miami and I know its similar or more in other hotels. Luckily there was plenty of street parking for free which I felt comfortable parking at. Now the best part was the room, the amenities in the room and the view. It is basically a furnished studio with all the stuff you need. I mean I have stayed in several 4 star hotels before but actually have a counter top stove, big freeze, microwave and pots and pans? Everything is extremely clean and classy. The receptionist were very plesent. It also included free breakfast which was","Thank you for your detailed description of our hotel! Your kind words regarding our staff, services, and accommodations are very much appreciated. We are glad that you enjoyed several aspects of the property. The Element caters to guests staying for extended period of times,  so we are happy your needs were met. It would be a pleasure to welcome you back to the Element Miami International Airport.  Regards,  Juan Rivera Director of Sales Juan.Rivera@ElementMiamiAirport.com"
Element Miami International Airport,5,great stay,"i have been in this hotel 5 times and everytime it has been really good the service, the transportation, the room really good, can not say anything bad about it  and they have wifi service all around the hotel","One of the best compliments that we can receive is a repeat guest! Your loyalty is truly appreciated, as well as the kind words that you've shared for our services here at the Element Miami International Airport. We are happy to hear that our hotel continues to impress you and we hope you will return to your home away from home sometime in the near future. Thank you again for your review!  Regards,   Juan Rivera Director of Sales  juan.rivera@elementmiamiairport.com"
Element Miami International Airport,5,Vacation after our vacation ,We stayed at this hotel 2 days after our family cruise It was kid friendly The pool was nice The hotel staff very friendly We loved it because it was affordable close to downtown Miami And not too much of an Uber ride to south beach  Our kids had a nice time and so did we,"Providing our guests with terrific amenities, comfort and service to ensure all their travels needs are met are important to us and we are thrilled that you appreciated this.  Thank you for sharing your review.  It was a pleasure to have you stay with us at Element Miami International Airport.  We hope you had a wonderful time on your trip and look forward to welcoming you back again. "
Element Miami International Airport,1,Hotel charged me twice for a single night and refuses to refund the double charge,"Hotel charged me twice for a single night and is refusing to refund me the extra charge. Stayed in the hotel for a single night. Had my flight to Miami delayed, and called hotel to inform I would arrive after midnight. After a 5 hours flight delay, was able to arrive at hotel around 3-4am. When arrived, reception employee informed me there it was marked as a no show. I mentioned I had called informing I would arrive after midnight, she checked, and confirmed indeed the reservation had that tag. To resolve, she created a new reservation and checked me in. After I came back from my trip, I noticed the hotel had charged me again for the second reservation. After numerous complaints, hotel has still not refunded me, claiming I didn't call, when I proved I called then they stated","Thank you for sharing your feedback regarding your visit with us, Andrew.  Please feel free to reach out to us directly so we can discuss your experience in greater detail and restore your confidence in our hotel and services. "
Element Miami International Airport,1,Never got there!,Tried to cancel due to hurricane Irma. Couldn't get through to let them know due to mandatory evacuation from S Beach and no communications. Sorry for letting them down. Exceptional circumstances. Got billed of course. ,"Thank you, Terry, for sharing your experience with us.  We understand the circumstances that arose from Hurricane Irma, and would be happy to speak with you regarding your bill.  Please contact us so that we may be of help.  Thank you! "
Element Miami International Airport,2,It may say Westin on the sign ..this is not Westin,"I have spent nights in a few Westin's around the US. What comes to mind when I think of the Westin Brand is a higher quality hotel and great service. I found none of these at the Element. The check-in person was obnoxious. The woman behind the bar had no people skills. My food got cold waiting for her to figure out how to take orders and deliver them to the tables. When there were two people helping her, who didn't understand customer service. The carpets on the way to my room were soiled with stains, they were filthy. The only positive was the layout of the room included a kitchenette.","Thank you for sharing your insight.  While we are pleased that you enjoyed your spacious guest room accommodations, complete with full service kitchenette, we were disappointed to hear that you did not have a completely satisfying experience during your time with us.  Please know that your stay does not reflect the high standards that we aim to achieve and your comments will be addressed with our team to ensure we are on top of our game. It is our hope that you will give our hotel another opportunity to impress you in the future. "
Element Miami International Airport,4,Sent by American Airlines,"Quickest check-in EVER! Great, modern studio room. Near the airport with a regular shuttle. Yummy body wash, lotion etc. I really enjoyed my hot night and morning showers!!!!  The only drawback is that I could hear the plumbing in neighbouring room(s). And footsteps outside my door seemed more audible than they usually are.   Notwithstanding, I had a restful night and was off bright and early next morning.","Whether you are visiting Element Miami International Airport for business or pleasure, we are an ideal fit for anyone visiting the area.  We have a variety of amenities to please all of our guests and our location next to the airport and just minutes from downtown, make it easy to catch a flight or enjoy the area.  It is great that you were able to experience so much and we thank you for your wonderful review.  It would be our pleasure to welcome you back the next time you are in Miami. "
Element Miami International Airport,1,Beware of the parking charge!,So I thought I got a great hotel deal on priceline.  But they don't tell you that you have to pay a $16 parking fee PER DAY!  Sucks when you think you are getting a great deal and it ends up that you could have gotten a nicer hotel with the money you spent on parking!  Grrrrrr!  NOT A GOOD DEAL!,"Thank you for taking the time to share your feedback. We regret you were not made aware of our parking charge prior to your arrival. When booking through a third party, it is important to fully review the hotel you have chosen. Our parking rates are noted on our website. We hope to have the chance to welcome you back so we may win you over completely.  "
Element Miami International Airport,1,Worst hotel quality ever,"The staff was very nice but the accommodations were horrible!  I don't normally write bad reviews but people need to know. The first room for $111 was a pull out sofa in a room that was never cleaned and a door at the foot of the ""bed"" though which I could hear loud snoring. I got another room and it was so noisy for so long that I had to call the front desk. Eventually it stopped but I only got 3 hours sleep :(  this room wasn't much cleaner. The pillows were so grossly stained. The thin pillow case didn't hide it well. There was peanuts and other dirt on the floor. I think if it looks clean, they don't do anything.","We're truly saddened to learn that our hotel fell short of your expectations. The feedback we receive from our guests is always appreciated and so important to us, so we will be sure to go over your comments with our maintenance and housekeeping departments. We are, however, happy to hear that our staff impressed and hope you will consider giving us another chance one day."
Element Miami International Airport,5,very comfortable studio rooms in a nice place near a lake,"Hotel close to the aiport. The rooms are amazing, with a kitchen and sofa. all the amenities that you need in the room. The hotel also has a very nice lobby and piscina where you can relax. The only cons is not very close to the city centre.","What a fantastic review! It gives us great pleasure to learn that you were well-accommodated here and that your stay with us exceeded your expectations. Providing our guests with outstanding service is important to us and we are delighted that this was your experience. Thank you, and we hope to welcome you back to the Element Miami International Airport again soon. "
Element Miami International Airport,4,Stay here!,"This hotel was a welcome surprise! Beautiful inside setting. I had a large room with a full size refrigerator, cook top stove, dishes, and full size sofa. The shuttle service was great with about a 5 minute ride from MIA in a Mercedes shuttle. The pool is big and even has a wheelchair lift which I was very impressed to see. I highly recommend this hotel!","Wow, what a glowing review and high recommendation for other travelers! It is flattering to read that you enjoyed the beauty of our hotel as well as our amenities. Your compliments mean a lot to us, and we hope to welcome you back to Element Miami International Airport for another wonderful stay.   "
Element Miami International Airport,4,Classy design and comfort ,"I found this hotel to have a sleek and modern interior design with comfortable room. The Element is environmentally friendly hotel with many of its amenities fitted to address energy conservation. You can even park your fuel efficient vehicle in pre-assigned space.   The standard room is moderate in size equipped with fully functional kitchenette. The bathroom has enclosed shower and properly furnished. And adequate lighting.  The hotel offers a small ""Salon""restaurant and bar with manageable menu for adults and kids alike.  The reception staff are very friendly and cordial. However the lobby is very noisy not from the guests but from some janitorial staff chatting.   Great place to be. ","We are delighted that you enjoyed so much of the complimentary services we offer, such as the cuisine at The Salon at Element, an evening reception of food and drinks, parking, and of course the convenient shuttle service.  At our Miami eco-friendly hotel, you'll find sustainable services and practices that make it easy to play a role in being environmentally friendly.  We are thrilled that you appreciated our eco-friendly hotel.  We look forward to your next stay at Element Miami International Airport! "
Element Miami International Airport,5,Weird location but great hotel!,We enjoyed a week at this hotel.  It is near the airport and you can occasionally hear planes fly over (we were on the 4th floor).  Parking seemed to be an issue.  When we would leave in the morning employees seemed to be competing to get our parking place (one actually stood in our space one morning after we pulled out until her co-worker could come and get the spot).   The breakfast was satisfactory.  The wraps are definitely better than the English muffin sandwiches.,Thank you for your generous praise of The Element Miami International Airport.  It is our intention to accommodate our guest's needs at every turn while providing a friendly and relaxed atmosphere.  We are so pleased that your expectations of both the hotel and its staff were exceeded at the time of your stay with us.  It would be our pleasure to welcome you back if you find your way back to Miami. 
Element Miami International Airport,3,Poor service at Element,"I was booked in here due to a delayed American Airlines flight. The location isn't the greatest but fine for an overnight stay. The rooms are functional with a kitchen in the room. The low level lighting and colours made the room look very miserable to me. Others may have a different view.   The bathroom has the most basic of essentials, bar of soap and wall mounted shampoo/body wash dispensers. Very green but also a bit budget looking in my view. The bed though was very comfortable and I had a great nights sleep.   Where the hotel let itself down for me was the service. When I checked in I handed in my SPG Gold card to ask if it could be added to my stay. The agent totally dismissed me and said it wasn't possible because it wasn't my booking. I only wanted it added for",Thank you for your feedback. We would like to extend our heartfelt apologies for your disappointing experience with us. Please know that your stay does not reflect the high standards that we aim to achieve and your comments will be addressed with our team to ensure we are on top of our game. It is our hope that you will give our hotel another opportunity to impress you in the future. 
